id,usaf,wban,stname,ctry,fips,state,call,lat,lon,elev,count,max,min,obs
014120-99999,014120,99999,OBRESTAD,NO,NO,,,58.65,5.567,26.0,21,2009,1973,3331
014150-99999,014150,99999,STAVANGER/SOLA,NO,NO,,ENZV,58.883,5.633,9.0,48,2009,1940,17239
014160-99999,014160,99999,STAVANGER VAALAND,NO,NO,,,58.95,5.733,72.0,2,2009,2008,329
014170-99999,014170,99999,NEDRE VATS,NO,NO,,,59.483,5.75,65.0,10,2008,1986,18
014180-99999,014180,99999,UPSANGER LAKE,NO,NO,,,59.85,5.767,60.0,5,1992,1987,6
014220-99999,014220,99999,FISTER SIGMUNDSTAD,NO,NO,,,59.167,6.033,25.0,3,2009,2007,719
014230-99999,014230,99999,FISTER-TONNEVIK,NO,NO,,,59.167,6.05,50.0,1,1993,1993,1
014240-99999,014240,99999,SAUDA,NO,NO,,,59.65,6.367,6.0,37,2009,1973,9400
014250-99999,014250,99999,EIK HOVE,NO,NO,,,58.517,6.517,66.0,21,2009,1987,4053
014270-99999,014270,99999,LISTA FYR,NO,NO,,,58.117,6.567,14.0,37,2009,1973,13136
014280-99999,014280,99999,LISTA FLYPLASS,NO,NO,,ENLI,58.1,6.633,10.0,34,2007,1973,7855
014310-99999,014310,99999,SIRDAL-SINNES,NO,NO,,,58.933,6.917,557.0,3,2009,2007,666
014320-99999,014320,99999,SIRDAL-TJORHOM,NO,NO,,,58.883,6.85,500.0,23,2009,1977,2656
014330-99999,014330,99999,MIDTLAEGER,NO,NO,,,59.833,6.983,1081.0,20,2009,1973,3080
014340-99999,014340,99999,VAAGSLI,NO,NO,,,59.767,7.367,822.0,6,2009,2004,1636
014350-99999,014350,99999,HAUKELISAETER/BROYT,NO,NO,,,59.817,7.217,1019.0,6,1995,1985,614
014360-99999,014360,99999,LINDESNES FYR,NO,NO,,,57.983,7.05,13.0,25,2009,1973,4111
014390-99999,014390,99999,KONSMO-HOYLAND,NO,NO,,,58.25,7.317,260.0,3,2007,1978,10
014410-99999,014410,99999,HOVDEN-LUNDANE,NO,NO,,,59.583,7.383,836.0,6,2009,2004,1803
014420-99999,014420,99999,BYGLANDSFJORD,NO,NO,,,58.667,7.8,211.0,37,2009,1973,12305
014450-99999,014450,99999,SKAFSA,NO,NO,,,59.45,8.0,77.0,16,1989,1973,4241
014460-99999,014460,99999,OYFJELL-TROVATN,NO,NO,,,59.567,8.2,714.0,2,2000,1996,2
014470-99999,014470,99999,HOYDALSMO II,NO,NO,,,59.5,8.2,562.0,4,2009,2006,956
014480-99999,014480,99999,OKSOY FYR,NO,NO,,,58.067,8.05,8.0,37,2009,1973,13313
014500-99999,014500,99999,MOSSTRAND II,NO,NO,,,59.833,8.183,977.0,8,2009,1989,1050
014520-99999,014520,99999,KRISTIANSAND/KJEVIK,NO,NO,,ENCN,58.2,8.083,17.0,48,2009,1940,17222
014550-99999,014550,99999,TVEITSUND,NO,NO,,,59.033,8.517,252.0,23,2009,1987,5640
014650-99999,014650,99999,TORUNGEN FYR,NO,NO,,,58.4,8.8,15.0,37,2009,1973,13112
014670-99999,014670,99999,LYNGOR FYR,NO,NO,,,58.633,9.15,5.0,31,2009,1973,8143
014680-99999,014680,99999,KONGSVINGER,NO,NO,,,60.183,12.0,148.0,4,2009,2006,989
014690-99999,014690,99999,HONEFOSS HOYBY,NO,NO,,,60.167,10.25,140.0,5,2009,2005,1408
014700-99999,014700,99999,GVARV,NO,NO,,,59.383,9.2,93.0,23,2009,1973,5837
014703-99999,014703,99999,NOTODDEN,NO,NO,,ENNO,59.567,9.2,19.0,20,2009,1990,4869
014710-99999,014710,99999,VEGGLI II,NO,NO,,,60.05,9.15,275.0,4,2009,2006,1001
014730-99999,014730,99999,KONGSBERG BRANNSTAS,NO,NO,,,59.617,9.633,173.0,6,2009,2004,1878
014740-99999,014740,99999,LYNGDAL I NUMEDAL,NO,NO,,,59.9,9.533,294.0,25,2006,1973,4626
014750-99999,014750,99999,SKIEN-GEITERYGGEN,NO,NO,,ENSN,59.183,9.567,141.0,21,2005,1985,6046
014760-99999,014760,99999,JOMFRULAND FYR,NO,NO,,,58.85,9.55,5.0,13,2009,1973,2255
014770-99999,014770,99999,KONGSBERG IV,NO,NO,,,59.667,9.65,169.0,21,2002,1982,7443
014780-99999,014780,99999,LANGOYTANGEN (LH) &,NO,NO,,,58.983,9.767,6.0,10,1990,1973,87
014800-99999,014800,99999,DRAMMEN BERSKOG,NO,NO,,,59.75,10.0,8.0,5,2009,2005,1424
014810-99999,014810,99999,MELSOM,NO,NO,,,59.233,10.35,26.0,8,2009,1975,1840
014820-99999,014820,99999,FERDER FYR,NO,NO,,,59.033,10.533,8.0,37,2009,1973,13295
014825-99999,014825,99999,TORP,NO,NO,,ENTO,59.2,10.267,87.0,5,2009,2005,1559
014830-99999,014830,99999,TORP,NO,NO,,ENTO,59.2,10.267,88.0,33,2005,1973,11449
014840-99999,014840,99999,AURSKOG,NO,NO,,,59.917,11.583,128.0,10,2009,1973,650
014843-99999,014843,99999,OSEBERG,NO,NO,,ENOA,59.317,10.45,15.0,20,2009,1990,6336
014870-99999,014870,99999,ALNA,NO,NO,,,59.933,-10.833,90.0,3,2009,2007,569
014880-99999,014880,99999,HAKADAL,NO,NO,,,60.117,10.833,170.0,38,2009,1940,13486
014900-99999,014900,99999,TRYVASSHOGDA II,NO,NO,,,59.983,10.683,528.0,13,2009,1978,2290
014920-99999,014920,99999,OSLO-BLINDERN,NO,NO,,,59.95,10.717,96.0,14,2009,1996,4683
014940-99999,014940,99999,RYGGE,NO,NO,,ENRY,59.383,10.783,53.0,37,2009,1973,13328
014950-99999,014950,99999,STROMTANGEN FYR,NO,NO,,,59.15,10.833,10.0,6,2009,2004,1754
014960-99999,014960,99999,HOLAND-FOSSER,NO,NO,,,59.817,11.483,154.0,12,2005,1987,17
014970-99999,014970,99999,PRESTEBAKKE,NO,NO,,,59.0,11.533,157.0,2,2004,1989,2
014980-99999,014980,99999,MAGNOR,NO,NO,,,59.967,12.217,153.0,6,1999,1986,6
020001-99999,020001,99999,LJUNGBYHED,SN,SW,,ESTL,56.083,13.2,43.0,6,2009,2004,1749
020120-99999,020120,99999,RITSEM,SN,SW,,,67.733,17.467,521.0,18,1998,1981,5914
020130-99999,020130,99999,RITSEM,SN,SW,,,67.733,17.467,533.0,9,2009,2001,2905
020190-99999,020190,99999,KATTERJAKK A,SN,SW,,,68.417,18.167,516.0,2,2009,2008,190
020200-99999,020200,99999,KATTERJAKK,SN,SW,,,68.417,18.167,517.0,32,2008,1977,11393
020240-99999,020240,99999,STORA SJOFALLET,SN,SW,,,67.5,18.3,425.0,9,2009,2001,2698
020290-99999,020290,99999,TARFALA,SN,SW,,,67.917,18.6,1146.0,9,2009,2001,2782
020310-99999,020310,99999,RENSJON,SN,SW,,,68.067,19.833,493.0,9,2009,2001,2895
020320-99999,020320,99999,TORNETRASK LAKE,SN,SW,,,68.217,19.717,393.0,17,1994,1977,4832
020360-99999,020360,99999,NIKKALUOKTA,SN,SW,,,67.85,19.033,468.0,26,2009,1977,8180
020380-99999,020380,99999,LATNIVAARA,SN,SW,,,67.25,20.267,453.0,9,2009,2001,2874
020430-99999,020430,99999,ESRANGE,SN,SW,,,67.933,21.067,341.0,6,1999,1994,1942
020440-99999,020440,99999,KIRUNA,SN,SW,,ESNQ,67.817,20.333,447.0,33,2009,1977,11612
020450-99999,020450,99999,KIRUNA GEOFYSISKA,SN,SW,,,67.833,20.433,341.0,3,1998,1995,174
020480-99999,020480,99999,MALMBERGET,SN,SW,,,67.133,20.667,365.0,14,1990,1977,4196
020490-99999,020490,99999,GALLIVARE,SN,SW,,ESNG,67.15,20.65,360.0,20,2009,1979,6440
020500-99999,020500,99999,KATTERJAKK,SN,SW,,,68.417,18.167,517.0,5,1977,1973,1630
020520-99999,020520,99999,KVIKKJOKK         &,SN,SW,,,66.95,17.75,337.0,5,1977,1973,1635
020530-99999,020530,99999,MALMBERGET,SN,SW,,,67.133,20.667,365.0,5,1977,1973,1634
020540-99999,020540,99999,NEDRE SOPPERO,SN,SW,,,68.05,21.767,360.0,14,2009,1973,4409
020550-99999,020550,99999,NAIMAKKA,SN,SW,,,68.683,21.533,402.0,14,2009,1973,4402
020570-99999,020570,99999,KALLAX/LULEA (AFB),SN,SW,,ESPA,65.55,22.133,17.0,5,1977,1973,1637
020580-99999,020580,99999,HAPARANDA         &,SN,SW,,,65.833,24.15,7.0,5,1977,1973,1541
020590-99999,020590,99999,GADDEDE,SN,SW,,,64.5,14.133,318.0,5,1977,1973,1634
020600-99999,020600,99999,NAIMAKKA,SN,SW,,,68.683,21.533,403.0,19,1995,1977,6625
020620-99999,020620,99999,OSTERSUND FROSON AB,SN,SW,,,63.183,14.5,376.0,5,1977,1973,1638
020630-99999,020630,99999,ASELE,SN,SW,,,64.167,17.367,329.0,5,1977,1973,1637
020640-99999,020640,99999,SAITTAROVA,SN,SW,,,67.333,22.233,240.0,14,2009,1973,4451
020650-99999,020650,99999,SVEG              &,SN,SW,,,62.033,14.367,360.0,5,1977,1973,1543
020660-99999,020660,99999,SUNDSVALL/HARNOSAND,SN,SW,,ESNN,62.533,17.45,4.0,5,1977,1973,1639
020670-99999,020670,99999,SARNA,SN,SW,,,61.683,13.133,505.0,5,1977,1973,1561
020680-99999,020680,99999,DELSBO,SN,SW,,,61.8,16.567,93.0,5,1977,1973,1446
020690-99999,020690,99999,SODERHAMN (SWE-AFB),SN,SW,,ESCL,61.267,17.1,26.0,5,1977,1973,1639
020700-99999,020700,99999,GUSTAVSFORS       &,SN,SW,,,60.15,13.8,198.0,5,1977,1973,1536
020711-99999,020711,99999,BORLANGE,SN,SW,,,60.417,15.517,153.0,1,1973,1973,14
020720-99999,020720,99999,PARKALOMPOLO,SN,SW,,,67.733,22.833,313.0,9,2009,2001,2904
020730-99999,020730,99999,KARLSTAD          &,SN,SW,,ESSQ,59.367,13.467,46.0,5,1977,1973,1639
020740-99999,020740,99999,OREBRO/EKEBY,SN,SW,,,59.267,15.333,33.0,5,1977,1973,1631
020750-99999,020750,99999,VASTERAS/HASSLO AFB,SN,SW,,ESCD,59.583,16.633,6.0,5,1977,1973,1640
020760-99999,020760,99999,UPPSALA           &,SN,SW,,ESCM,59.883,17.6,21.0,5,1977,1973,1545
020770-99999,020770,99999,STOCKHOLM/BROMMA  &,SN,SW,,ESSB,59.35,17.95,15.0,5,1977,1973,1640
020790-99999,020790,99999,SATENAS (SWE-AFB),SN,SW,,ESIB,58.433,12.7,54.0,5,1977,1973,1638
020800-99999,020800,99999,KARESUANDO,SN,SW,,,68.45,22.45,331.0,18,2008,1973,6276
020810-99999,020810,99999,KARESUANDO A,SN,SW,,,68.45,22.433,330.0,2,2009,2008,231
020820-99999,020820,99999,LANDSORT          &,SN,SW,,,58.75,17.867,32.0,5,1977,1973,1636
020830-99999,020830,99999,GOTSKA SANDON     &,SN,SW,,,58.4,19.2,12.0,5,1977,1973,1638
020840-99999,020840,99999,LANNAVAARA        &,SN,SW,,,68.05,22.0,360.0,5,1977,1973,1641
020850-99999,020850,99999,RANGEDALA (AUTO),SN,SW,,,57.717,13.117,259.0,5,1977,1973,1527
020860-99999,020860,99999,LAINIO,SN,SW,,,67.767,22.35,325.0,20,1996,1977,6760
020870-99999,020870,99999,JONKOPING         &,SN,SW,,ESSJ,57.767,14.083,226.0,5,1977,1973,1639
020880-99999,020880,99999,KOMPELUSVAARA,SN,SW,,,67.083,22.217,263.0,5,1977,1973,1522
020890-99999,020890,99999,OLANDS NORRA UDDE &,SN,SW,,,57.367,17.1,4.0,5,1977,1973,1635
020900-99999,020900,99999,VISBY             &,SN,SW,,ESSV,57.667,18.35,51.0,5,1977,1973,1641
020910-99999,020910,99999,KULLEN (LGT-H),SN,SW,,,56.3,12.45,72.0,5,1977,1973,1531
020920-99999,020920,99999,MUODOSLOMPOLO,SN,SW,,,67.95,23.467,240.0,5,1977,1973,1525
020930-99999,020930,99999,VAXJO             &,SN,SW,,,56.867,14.8,166.0,5,1977,1973,1431
020940-99999,020940,99999,UNGSKAR,SN,SW,,,56.033,15.8,1.0,5,1977,1973,1629
020950-99999,020950,99999,PAJALA A,SN,SW,,,67.2,23.383,171.0,7,2009,1973,2114
020960-99999,020960,99999,PAJALA,SN,SW,,,67.217,23.4,168.0,32,2008,1977,11143
020980-99999,020980,99999,MALMO/STURUP,SN,SW,,ESMS,55.55,13.367,72.0,5,1977,1973,1620
020990-99999,020990,99999,YSTAD             &,SN,SW,,,55.433,13.833,34.0,5,1977,1973,1637
021000-99999,021000,99999,NAIMAKKA,SN,SW,,,68.683,21.533,403.0,5,1977,1973,1584
021010-99999,021010,99999,PALKEM,SN,SW,,,66.383,21.633,261.0,6,2008,1973,1472
021020-99999,021020,99999,STEKENJOKK,SN,SW,,,65.099,14.517,1036.0,14,2009,1973,4405
021030-99999,021030,99999,HEMAVAN-GIEREVARTO,SN,SW,,ESUT,65.783,15.067,793.0,13,2009,1997,4183
021040-99999,021040,99999,HEMAVAN,SN,SW,,,65.817,15.1,473.0,32,2008,1977,10704
021050-99999,021050,99999,ABELVATTNET,SN,SW,,,65.533,14.983,670.0,5,1977,1973,1536
021060-99999,021060,99999,JOKKMOKK (SWE-AFB),SN,SW,,,66.6,19.833,256.0,5,1977,1973,1388
021080-99999,021080,99999,KLIMPFJALL,SN,SW,,,65.067,14.8,560.0,19,1995,1977,6607
021090-99999,021090,99999,ABRAUR,SN,SW,,,65.9,19.1,342.0,5,1977,1973,1619
021100-99999,021100,99999,GIELAS,SN,SW,,,65.333,15.067,577.0,9,2009,2001,2569
021110-99999,021110,99999,VIDSEL (SWE-AFB),SN,SW,,ESPE,65.867,20.133,180.0,5,1977,1973,693
021120-99999,021120,99999,VUOGGATJALME,SN,SW,,,66.567,16.35,500.0,19,1995,1977,6672
021140-99999,021140,99999,NORRAKER,SN,SW,,,64.45,15.6,346.0,3,1977,1975,673
021150-99999,021150,99999,STORLIEN-VISJOVALE&,SN,SW,,,63.3,12.133,640.0,5,1977,1973,1637
021160-99999,021160,99999,VINDEL-STORSJO,SN,SW,,,65.817,16.717,352.0,4,1976,1973,1118
021170-99999,021170,99999,NORDMALING,SN,SW,,,63.567,19.5,6.0,5,1977,1973,1632
021180-99999,021180,99999,DIKANAS/SKANSNAS,SN,SW,,,65.316,16.033,525.0,9,1999,1973,2181
021190-99999,021190,99999,KVIKKJOKK ARR,SN,SW,,,66.883,18.017,320.0,7,2009,1973,1788
021200-99999,021200,99999,KVIKKJOKK-ARRENJARK,SN,SW,,,66.883,17.75,315.0,32,2008,1977,11107
021205-99999,021205,99999,STORUMAN,SN,SW,,ESUD,64.95,17.7,279.0,5,2009,2005,954
021210-99999,021210,99999,MIERKENIS,SN,SW,,,66.683,16.117,615.0,9,2009,2001,2765
021220-99999,021220,99999,STENUDDEN,SN,SW,,,66.533,17.667,453.0,1,1979,1979,3
021230-99999,021230,99999,EDSBYN,SN,SW,,,61.383,15.833,163.0,5,1977,1973,1577
021240-99999,021240,99999,ARJEPLOG,SN,SW,,,66.05,17.867,432.0,33,2009,1977,11376
021250-99999,021250,99999,OSTMARK,SN,SW,,,60.317,12.7,178.0,5,1977,1973,1437
021260-99999,021260,99999,GUNNARN A,SN,SW,,,65.016,17.7,251.0,7,2009,1973,1860
021280-99999,021280,99999,GUNNARN,SN,SW,,ESPD,65.016,17.683,283.0,36,2008,1973,12900
021290-99999,021290,99999,GUNNARN SOL (AUT),SN,SW,,,64.967,17.7,278.0,5,1977,1973,1637
021300-99999,021300,99999,ROPARUDDEN,SN,SW,,,66.483,16.433,725.0,13,2009,1973,3977
021310-99999,021310,99999,ARVIKA,SN,SW,,,59.667,12.583,75.0,5,1977,1973,1432
021330-99999,021330,99999,SNAVLUNDA,SN,SW,,,58.967,14.9,144.0,5,1977,1973,1516
021350-99999,021350,99999,BURESJON,SN,SW,,,65.567,17.867,393.0,14,2009,1973,4553
021380-99999,021380,99999,GRUNDKALLEN,SN,SW,,,60.5,18.867,23.0,5,1977,1973,1473
021410-99999,021410,99999,TJAKAAPE,SN,SW,,,66.317,19.217,582.0,14,2009,1973,4322
021420-99999,021420,99999,JOKKMOKK (SWE-AFB),SN,SW,,ESNJ,66.633,19.65,264.0,24,2000,1977,8133
021430-99999,021430,99999,PALJAMYREN,SN,SW,,,66.217,19.133,570.0,1,1973,1973,271
021440-99999,021440,99999,ABRAUR,SN,SW,,,65.9,19.1,342.0,20,1996,1977,5839
021460-99999,021460,99999,VAJMAT,SN,SW,,,66.5,19.683,324.0,9,2009,2001,2820
021470-99999,021470,99999,MALA-BRANNAN,SN,SW,,,65.15,18.6,363.0,14,2009,1973,4401
021480-99999,021480,99999,NORRKOPING/BRAVALLA,SN,SW,,ESCK,58.617,16.117,27.0,5,1977,1973,1639
021490-99999,021490,99999,ARVIDSJAUR,SN,SW,,,65.6,19.267,384.0,9,2009,2001,2879
021500-99999,021500,99999,NYKOPING/SKAVST AFB,SN,SW,,ESCJ,58.783,16.917,42.0,5,1977,1973,1528
021510-99999,021510,99999,JOKKMOKK FPL,SN,SW,,,66.483,20.167,275.0,14,2009,1973,4180
021520-99999,021520,99999,SUDOK,SN,SW,,,66.3,20.417,174.0,5,1977,1973,1514
021540-99999,021540,99999,VIDSEL,SN,SW,,ESPE,65.883,20.15,182.0,33,2009,1977,6795
021550-99999,021550,99999,HAGSHULT (SWE-AFB),SN,SW,,ESMV,57.3,14.133,169.0,5,1977,1973,1607
021560-99999,021560,99999,MYRHEDEN,SN,SW,,,65.3,20.217,250.0,7,1983,1977,2239
021580-99999,021580,99999,FALLFORS,SN,SW,,ESUF,65.132,20.783,190.0,1,1979,1979,2
021590-99999,021590,99999,FALLFORS,SN,SW,,,65.117,20.767,195.0,10,2005,1996,2905
021610-99999,021610,99999,NATTAVAARA,SN,SW,,,66.75,20.933,327.0,14,2009,1973,4495
021620-99999,021620,99999,MARKARYD,SN,SW,,,56.467,13.65,118.0,5,1977,1973,1348
021630-99999,021630,99999,LJUNGBYHED(SWE-AFB),SN,SW,,ESDA,56.083,13.233,43.0,5,1977,1973,1522
021640-99999,021640,99999,PALKEM,SN,SW,,,66.383,21.633,261.0,20,1996,1977,6520
021660-99999,021660,99999,RONNEBY (SWE-AFB),SN,SW,,ESDF,56.267,15.283,58.0,5,1977,1973,1538
021670-99999,021670,99999,FALSTERBO (LGT-H),SN,SW,,,55.383,12.817,5.0,5,1977,1973,1612
021710-99999,021710,99999,BODEN,SN,SW,,,65.817,21.7,18.0,6,2005,1979,1557
021720-99999,021720,99999,ALVSBYN,SN,SW,,,65.683,20.967,50.0,1,1979,1979,1
021730-99999,021730,99999,ALVSBYN,SN,SW,,,65.667,21.067,43.0,9,2009,2001,2868
021740-99999,021740,99999,LAKATRASK,SN,SW,,,66.283,21.133,186.0,9,2009,2001,2880
021760-99999,021760,99999,PITE-RONNSKAR,SN,SW,,,65.033,21.567,4.0,13,2009,1997,4159
021810-99999,021810,99999,OVERKALIX SVARTBYN,SN,SW,,,66.267,22.85,62.0,14,2009,1996,4697
021820-99999,021820,99999,OVERKALIX,SN,SW,,,66.283,22.85,54.0,1,1979,1979,2
021840-99999,021840,99999,PAHAROVA,SN,SW,,,66.817,22.333,229.0,9,2009,2001,2862
021860-99999,021860,99999,LULEA-KALLAX,SN,SW,,ESPA,65.55,22.133,17.0,33,2009,1977,11689
021880-99999,021880,99999,RODKALLEN,SN,SW,,,65.316,22.383,2.0,22,2009,1973,6422
021910-99999,021910,99999,STORON,SN,SW,,,65.7,23.1,4.0,9,2009,2001,2783
021960-99999,021960,99999,HAPARANDA,SN,SW,,,65.833,24.15,6.0,32,2008,1977,11235
021970-99999,021970,99999,HAPARANDA A,SN,SW,,,65.817,24.117,16.0,2,2009,2008,231
021990-99999,021990,99999,YLINENJARVI,SN,SW,,,66.617,23.467,132.0,9,2009,2001,2863
022000-99999,022000,99999,EDEVIK,SN,SW,,,64.05,12.95,453.0,19,1995,1977,6052
022020-99999,022020,99999,TORNETRASK LAKE,SN,SW,,,68.217,19.717,393.0,5,1977,1973,1081
022040-99999,022040,99999,NIKKALUOKTA,SN,SW,,,67.85,19.033,470.0,5,1977,1973,1195
022060-99999,022060,99999,STORLIEN,SN,SW,,,63.3,12.117,644.0,33,2009,1977,11607
022070-99999,022070,99999,LAINIO,SN,SW,,,67.767,22.35,325.0,5,1977,1973,1284
022090-99999,022090,99999,SYLARNA,SN,SW,,,63.05,12.283,1030.0,18,2009,1973,5223
022160-99999,022160,99999,MATTMAR,SN,SW,,,63.317,13.867,355.0,14,2009,1973,4062
022170-99999,022170,99999,BJORNANGEN/ARE,SN,SW,,,63.383,13.15,435.0,9,2009,2001,2858
022190-99999,022190,99999,GADDEDE A,SN,SW,,,64.5,14.217,550.0,2,2009,2008,485
022210-99999,022210,99999,KORSVATTNET,SN,SW,,,63.833,13.5,717.0,13,2009,1997,4120
022220-99999,022220,99999,GADDEDE,SN,SW,,,64.5,14.167,330.0,32,2008,1977,11107
022230-99999,022230,99999,STEMSJON (AUT),SN,SW,,,63.967,13.717,680.0,5,1977,1973,1176
022260-99999,022260,99999,OSTERSUND FROSON,SN,SW,,ESNZ,63.2,14.5,359.0,33,2009,1977,11690
022280-99999,022280,99999,EDEVIK,SN,SW,,,64.05,12.95,453.0,5,1977,1973,1216
022290-99999,022290,99999,OSTERSUND SOL,SN,SW,,,63.2,14.5,376.0,2,1998,1997,101
022300-99999,022300,99999,GUBBHOGEN,SN,SW,,,64.217,15.55,310.0,12,2009,1973,3402
022310-99999,022310,99999,FOLLINGE,SN,SW,,,63.683,14.6,362.0,9,2009,2001,2869
022320-99999,022320,99999,NORRAKER,SN,SW,,,64.45,15.6,346.0,19,1995,1977,6054
022330-99999,022330,99999,SAXNAS,SN,SW,,,65.533,15.383,545.0,9,2009,2001,2740
022340-99999,022340,99999,STROMSUND,SN,SW,,,63.867,15.583,346.0,17,1995,1979,5970
022360-99999,022360,99999,HALLHAXASEN,SN,SW,,,63.767,15.333,376.0,11,2009,1977,3412
022420-99999,022420,99999,HOTING,SN,SW,,,64.083,16.233,241.0,14,2009,1973,4151
022430-99999,022430,99999,JUNSELE A,SN,SW,,,63.683,16.95,214.0,7,2009,1973,1662
022440-99999,022440,99999,JUNSELE,SN,SW,,,63.683,16.95,217.0,13,2008,1996,4385
022450-99999,022450,99999,VILHELMINA,SN,SW,,,64.583,16.85,349.0,14,2009,1996,4696
022455-99999,022455,99999,LYCKSELE,SN,SW,,ESNL,64.55,18.717,215.0,12,2009,1998,3245
022470-99999,022470,99999,KRANGEDE,SN,SW,,,63.15,16.167,184.0,19,2009,1973,5851
022480-99999,022480,99999,KRANGEDE,SN,SW,,,63.167,16.167,223.0,19,1995,1977,6429
022510-99999,022510,99999,STORSJO KAPELL,SN,SW,,,62.8,13.067,575.0,5,1977,1973,1154
022520-99999,022520,99999,IDVATTNET,SN,SW,,,64.45,17.083,353.0,14,1996,1983,4660
022540-99999,022540,99999,ASELE,SN,SW,,,64.167,17.317,308.0,15,2009,1977,4806
022550-99999,022550,99999,FRANSTA,SN,SW,,,62.5,16.183,75.0,5,1977,1973,1177
022560-99999,022560,99999,RISTRASK,SN,SW,,,64.717,17.433,575.0,9,2009,2001,2770
022570-99999,022570,99999,FLOTNINGEN,SN,SW,,,61.85,12.267,670.0,5,1977,1973,1470
022590-99999,022590,99999,KRAMFORS (SWE-AFB),SN,SW,,ESNK,63.05,17.767,19.0,33,2009,1977,11060
022600-99999,022600,99999,VASTMARKUM,SN,SW,,,63.133,18.25,143.0,14,2009,1973,4299
022610-99999,022610,99999,LYCKSELE,SN,SW,,,64.55,18.717,211.0,11,2009,1973,2902
022620-99999,022620,99999,LYCKSELE          &,SN,SW,,,64.583,18.65,235.0,23,1995,1973,7975
022630-99999,022630,99999,FREDRIKA,SN,SW,,,64.083,18.367,327.0,9,2009,2001,2844
022640-99999,022640,99999,FREDRIKA,SN,SW,,,64.083,18.417,300.0,5,1977,1973,1239
022650-99999,022650,99999,HEMLING,SN,SW,,,63.65,18.55,183.0,9,2009,2001,2880
022670-99999,022670,99999,ORNSKOLDSVIK,SN,SW,,,63.4,18.967,100.0,20,2009,1979,6433
022690-99999,022690,99999,SKAGSUDDE,SN,SW,,,63.183,19.017,11.0,14,2009,1996,4644
022710-99999,022710,99999,NORSJO,SN,SW,,,64.933,19.383,310.0,9,2009,2001,2872
022740-99999,022740,99999,VINDELN,SN,SW,,,64.217,19.717,206.0,5,2000,1996,1367
022760-99999,022760,99999,NORDMALING,SN,SW,,,63.567,19.5,5.0,11,1987,1977,3455
022780-99999,022780,99999,SKAGSUDDE (LGT-H),SN,SW,,,63.183,19.017,13.0,19,1995,1977,6581
022790-99999,022790,99999,SKILLINGMARK,SN,SW,,,59.867,11.967,130.0,5,1977,1973,1347
022800-99999,022800,99999,BLOMSKOG,SN,SW,,,59.283,12.05,110.0,5,1977,1973,1476
022810-99999,022810,99999,AMAL,SN,SW,,,59.05,12.7,60.0,5,1977,1973,1380
022820-99999,022820,99999,PETISTRASK,SN,SW,,,64.566,19.7,258.0,9,2009,2001,2855
022840-99999,022840,99999,JARNASKLUBB,SN,SW,,,63.433,19.683,7.0,18,2009,1973,5289
022860-99999,022860,99999,UMEA,SN,SW,,ESNU,63.8,20.283,8.0,33,2009,1977,11655
022861-99999,022861,99999,SODERHAMN,SN,SW,,ESNY,61.25,17.1,27.0,6,2009,2004,1736
022870-99999,022870,99999,HOLMON,SN,SW,,,63.817,20.867,8.0,5,2009,2005,1421
022880-99999,022880,99999,HOLMOGADD,SN,SW,,,63.6,20.75,6.0,32,2008,1977,10618
022890-99999,022890,99999,SYDOSTBROTTEN (LH),SN,SW,,,63.333,20.183,25.0,3,1975,1973,399
022920-99999,022920,99999,HOKMARKSBERGET,SN,SW,,,64.382,21.317,105.0,9,2009,2001,2648
022930-99999,022930,99999,SKELLEFTEA,SN,SW,,ESNS,64.599,21.067,44.0,20,2009,1979,6455
022960-99999,022960,99999,BJUROKLUBB (LGT-H),SN,SW,,,64.483,21.583,36.0,25,1997,1973,9012
022970-99999,022970,99999,BJUROKLUBB,SN,SW,,,64.483,21.583,43.0,9,2009,2001,2934
022980-99999,022980,99999,SVARTEBORG,SN,SW,,,58.567,11.55,70.0,5,1977,1973,1245
023020-99999,023020,99999,IDRE-STORBO,SN,SW,,,61.833,12.283,665.0,9,2009,2001,2850
023030-99999,023030,99999,FLATRUET,SN,SW,,,62.733,12.733,995.0,9,2009,2001,2815
023040-99999,023040,99999,FLOTNINGEN,SN,SW,,,61.85,12.267,670.0,10,1986,1977,2878
023050-99999,023050,99999,NASHUVUD,SN,SW,,,58.9,13.25,50.0,5,1977,1973,1348
023060-99999,023060,99999,RORBACKSNAS,SN,SW,,,61.133,12.817,459.0,20,1996,1977,6569
023070-99999,023070,99999,IDRE FJALL,SN,SW,,,61.883,12.85,869.0,14,2009,1976,3962
023080-99999,023080,99999,TANNAS,SN,SW,,,62.45,12.667,724.0,14,2009,1996,4707
023100-99999,023100,99999,STORSJO KAPELL,SN,SW,,,62.8,13.067,575.0,19,1995,1977,6534
023110-99999,023110,99999,SALEN-HOGFJALLSHOTE,SN,SW,,,61.167,13.117,725.0,9,2009,2001,2867
023120-99999,023120,99999,MALEXANDER,SN,SW,,,58.067,15.217,153.0,5,1977,1973,1227
023160-99999,023160,99999,SARNA,SN,SW,,,61.7,13.183,425.0,23,1999,1977,7947
023170-99999,023170,99999,DRAVAGEN,SN,SW,,,62.1,13.617,566.0,9,2009,2001,2766
023180-99999,023180,99999,TANDADALEN,SN,SW,,,61.167,13.017,830.0,6,1997,1973,1241
